scene,objective,predictor,target,seed,lr,FP,outside,n_eval,final_loss,rmse_interior,optimizer_gap,settle_frac,pred_std,collapsed,failed
fronto_d2.0,position+conf_noclip,cnn_large,clean,1005,0.01,0.0,1.0,96,0.10846096277236938,1.2591959874214733,nan,0.00015676021575927734,0.0,True,True
fronto_d2.0,position+conf_noclip,cnn_large,clean,1006,0.01,0.11458333333333333,0.8854166666666666,96,-0.22329199314117432,0.0017683390171624796,nan,0.0020151138305664062,0.9805353200172994,False,False
fronto_d2.0,position+conf_noclip,cnn_large,clean,1007,0.01,0.0,1.0,96,0.17475411295890808,1.2591692683578375,nan,2.3245811462402344e-05,0.0,True,True
fronto_d2.0,position+conf_noclip,cnn_large,clean,1008,0.01,0.08333333333333333,0.9166666666666666,96,-0.21440288424491882,0.0003126014477909346,nan,0.0011824369430541992,0.9804972188703474,False,False
fronto_d2.0,position+conf_noclip,cnn_large,clean,1009,0.01,0.0,1.0,96,0.32818928360939026,1.2591670167907945,nan,0.00040543079376220703,0.0,True,True
fronto_d2.0,position+conf_noclip,cnn_large,mixed,1000,0.01,0.0,1.0,96,0.11986091732978821,1.259168968148544,nan,1.9073486328125e-06,0.0,True,True
fronto_d2.0,position+conf_noclip,cnn_large,mixed,1001,0.01,0.0,1.0,96,0.2387143224477768,1.084831690121791,nan,0.00039887428283691406,0.13110740488042819,False,True
fronto_d2.0,position+conf_noclip,cnn_large,mixed,1002,0.01,0.3020833333333333,0.6979166666666666,96,-0.2248496562242508,0.0007177485056279264,nan,0.0011372566223144531,0.9770823942238791,False,False
fronto_d2.0,position+conf_noclip,cnn_large,mixed,1003,0.01,0.0,1.0,96,0.13896521925926208,1.2591695685672397,nan,0.0004227161407470703,0.0,True,True
fronto_d2.0,position+conf_noclip,cnn_large,mixed,1004,0.01,0.28125,0.71875,96,-0.22277450561523438,0.0009796639075560843,nan,0.0017628669738769531,0.9773684790603911,False,False
fronto_d2.0,position+conf_noclip,cnn_large,mixed,1005,0.01,0.28125,0.71875,96,-0.2313426285982132,0.0006040747754995682,nan,0.0014684200286865234,0.9770842102346294,False,False
fronto_d2.0,position+conf_noclip,cnn_large,mixed,1006,0.01,0.3229166666666667,0.6770833333333334,96,-0.2660655975341797,0.00014855779961758537,nan,0.0015970468521118164,0.9774088728249283,False,False
fronto_d2.0,position+conf_noclip,cnn_large,mixed,1007,0.01,0.3020833333333333,0.6979166666666666,96,-0.1941758692264557,0.000701784276721282,nan,0.005110025405883789,0.9763430933568757,False,False
fronto_d2.0,position+conf_noclip,cnn_large,mixed,1008,0.01,0.2916666666666667,0.7083333333333334,96,-0.20873960852622986,0.000508295897553703,nan,0.0019437074661254883,0.9774215600148854,False,False
fronto_d2.0,position+conf_noclip,cnn_large,mixed,1009,0.01,0.0,1.0,96,0.34299713373184204,1.553863814374731,nan,1.0728836059570312e-06,0.0,True,True
fronto_d2.0,position+grad,free,clean,1000,0.05,0.010416666666666666,0.9895833333333334,96,0.0258103609085083,3.8596221215324465e-07,nan,0.0008922815322875977,0.9824568615696848,False,False
fronto_d2.0,position+grad,free,clean,1001,0.05,0.020833333333333332,0.9791666666666666,96,0.029533281922340393,3.8162221702725884e-07,nan,0.004214286804199219,0.980665330653596,False,False
fronto_d2.0,position+grad,free,clean,1002,0.05,0.020833333333333332,0.9791666666666666,96,0.02475970797240734,3.718364538748026e-07,nan,0.0002900362014770508,0.9813735049088901,False,False
fronto_d2.0,position+grad,free,clean,1003,0.05,0.041666666666666664,0.9583333333333334,96,0.02615445852279663,3.6724548931731416e-07,nan,0.0002849102020263672,0.9820455164832718,False,False
fronto_d2.0,position+grad,free,clean,1004,0.05,0.052083333333333336,0.9479166666666666,96,0.02963719703257084,3.7843150407767137e-07,nan,0.0003598928451538086,0.981335788772256,False,False
fronto_d2.0,position+grad,free,clean,1005,0.05,0.08333333333333333,0.9166666666666666,96,0.029631175100803375,3.5617800535069855e-07,nan,0.00024247169494628906,0.9817221787701144,False,False
fronto_d2.0,position+grad,free,clean,1006,0.05,0.0,1.0,96,0.024505889043211937,3.848868180194962e-07,nan,0.0015550851821899414,0.9823860274076046,False,False
fronto_d2.0,position+grad,free,clean,1007,0.05,0.020833333333333332,0.9791666666666666,96,0.024279315024614334,3.8652876004842277e-07,nan,0.0002931356430053711,0.9827381165519539,False,False
fronto_d2.0,position+grad,free,clean,1008,0.05,0.020833333333333332,0.9791666666666666,96,0.0257058534771204,3.7202334289812753e-07,nan,0.00027549266815185547,0.9815556544130948,False,False
fronto_d2.0,position+grad,free,clean,1009,0.05,0.052083333333333336,0.9479166666666666,96,0.026734042912721634,3.779141303097572e-07,nan,0.00028192996978759766,0.9808939134270084,False,False
fronto_d2.0,position+grad,free,mixed,1000,0.05,0.3020833333333333,0.6979166666666666,96,0.021521370857954025,3.830228185015149e-07,nan,0.0004246234893798828,0.9771584503885988,False,False
fronto_d2.0,position+grad,free,mixed,1001,0.05,0.3125,0.6875,96,0.024270959198474884,3.9313927762185497e-07,nan,0.0007159709930419922,0.9754130814081009,False,False
fronto_d2.0,position+grad,free,mixed,1002,0.05,0.2916666666666667,0.7083333333333334,96,0.020365431904792786,3.7851993139561536e-07,nan,0.00030410289764404297,0.9764622259465835,False,False
fronto_d2.0,position+grad,free,mixed,1003,0.05,0.3229166666666667,0.6770833333333334,96,0.02182527631521225,3.7388709521751834e-07,nan,0.0005170106887817383,0.9770659284946724,False,False
fronto_d2.0,position+grad,free,mixed,1004,0.05,0.3333333333333333,0.6666666666666666,96,0.024707742035388947,3.874002878903201e-07,nan,0.00037419795989990234,0.9763358207023995,False,False
fronto_d2.0,position+grad,free,mixed,1005,0.05,0.34375,0.65625,96,0.02434256672859192,3.8311018607979774e-07,nan,0.0005189180374145508,0.9772905102297186,False,False
fronto_d2.0,position+grad,free,mixed,1006,0.05,0.3020833333333333,0.6979166666666666,96,0.020294204354286194,3.7991841717265756e-07,nan,0.0003833770751953125,0.9771202118545161,False,False
fronto_d2.0,position+grad,free,mixed,1007,0.05,0.3020833333333333,0.6979166666666666,96,0.019922031089663506,3.606743102974524e-07,nan,0.0004744529724121094,0.9777155915930832,False,False
fronto_d2.0,position+grad,free,mixed,1008,0.05,0.3020833333333333,0.6979166666666666,96,0.021374130621552467,3.756662279402353e-07,nan,0.0008398294448852539,0.9765640017902488,False,False
fronto_d2.0,position+grad,free,mixed,1009,0.05,0.3125,0.6875,96,0.02219715155661106,3.660377650385482e-07,nan,0.0004595518112182617,0.9761427510268951,False,False
fronto_d2.0,position+grad,cnn_small,clean,1000,0.01,0.041666666666666664,0.9583333333333334,96,0.006276645231992006,4.651883175942516e-05,nan,0.0012693405151367188,0.9815685047809395,False,False
fronto_d2.0,position+grad,cnn_small,clean,1001,0.01,0.020833333333333332,0.9791666666666666,96,0.0031956194434314966,8.457288207815036e-06,nan,0.0016750097274780273,0.982140308765664,False,False
fronto_d2.0,position+grad,cnn_small,clean,1002,0.01,0.07291666666666667,0.9270833333333334,96,0.011831631883978844,0.0001600076000745912,nan,0.0034372806549072266,0.980820071100748,False,False
fronto_d2.0,position+grad,cnn_small,clean,1003,0.01,0.0625,0.9375,96,0.009557707235217094,5.8031442805266806e-05,nan,0.0015113353729248047,0.9810339089480795,False,False
fronto_d2.0,position+grad,cnn_small,clean,1004,0.01,0.010416666666666666,0.9895833333333334,96,0.002444163430482149,0.00010734206831050496,nan,0.005162358283996582,0.9822576336208746,False,False
fronto_d2.0,position+grad,cnn_small,clean,1005,0.01,0.020833333333333332,0.9791666666666666,96,0.0034856493584811687,0.00014144143418098876,nan,0.003351926803588867,0.9820959330569905,False,False
fronto_d2.0,position+grad,cnn_small,clean,1006,0.01,0.041666666666666664,0.9583333333333334,96,0.006047430913895369,4.093720678818456e-05,nan,0.002053380012512207,0.9817875633821027,False,False
fronto_d2.0,position+grad,cnn_small,clean,1007,0.01,0.03125,0.96875,96,0.003564006183296442,5.224887511028678e-05,nan,0.00725865364074707,0.9819602720792782,False,False
fronto_d2.0,position+grad,cnn_small,clean,1008,0.01,0.052083333333333336,0.9479166666666666,96,0.007213009055703878,4.863845721584035e-06,nan,0.002181529998779297,0.9813637773119901,False,False
fronto_d2.0,position+grad,cnn_small,clean,1009,0.01,0.052083333333333336,0.9479166666666666,96,0.007970185950398445,8.288732401972368e-05,nan,0.004683136940002441,0.9813078718938415,False,False
fronto_d2.0,position+grad,cnn_small,mixed,1000,0.01,0.2916666666666667,0.7083333333333334,96,0.001439440413378179,0.00018096647796685198,nan,0.0006918907165527344,0.9776749432437982,False,False
fronto_d2.0,position+grad,cnn_small,mixed,1001,0.01,0.28125,0.71875,96,0.001213368959724903,2.4427323243544075e-05,nan,0.0005445480346679688,0.977789311211315,False,False
fronto_d2.0,position+grad,cnn_small,mixed,1002,0.01,0.2708333333333333,0.7291666666666666,96,0.001455954392440617,0.00010226449439067699,nan,0.0006902217864990234,0.9776788038181137,False,False
fronto_d2.0,position+grad,cnn_small,mixed,1003,0.01,0.2916666666666667,0.7083333333333334,96,0.0011656299466267228,5.942214144743353e-05,nan,0.000597834587097168,0.977704836942642,False,False
fronto_d2.0,position+grad,cnn_small,mixed,1004,0.01,0.2916666666666667,0.7083333333333334,96,0.001212501316331327,7.436519377362336e-05,nan,0.00045108795166015625,0.9777989398392057,False,False
fronto_d2.0,position+grad,cnn_small,mixed,1005,0.01,0.28125,0.71875,96,0.001445692265406251,0.00019182790723127973,nan,0.0004146099090576172,0.977698734548734,False,False
fronto_d2.0,position+grad,cnn_small,mixed,1006,0.01,0.0,1.0,96,0.8488398790359497,1.2591667165823186,nan,0.00031507015228271484,0.0,True,True
fronto_d2.0,position+grad,cnn_small,mixed,1007,0.01,0.2916666666666667,0.7083333333333334,96,0.001444788882508874,2.108600640340248e-05,nan,0.0006954669952392578,0.9777247122293099,False,False
fronto_d2.0,position+grad,cnn_small,mixed,1008,0.01,0.2916666666666667,0.7083333333333334,96,0.0015221034409478307,1.8359328021669338e-05,nan,0.0003666877746582031,0.9776504233948615,False,False
fronto_d2.0,position+grad,cnn_small,mixed,1009,0.01,0.2916666666666667,0.7083333333333334,96,0.0015407803002744913,3.4860952885083543e-05,nan,0.0006722211837768555,0.9776434471962601,False,False
fronto_d2.0,position+grad,cnn_large,clean,1000,0.01,0.010416666666666666,0.9895833333333334,96,0.0033159544691443443,0.00013144571674228065,nan,0.006793498992919922,0.9822657255885966,False,False
fronto_d2.0,position+grad,cnn_large,clean,1001,0.01,0.0,1.0,96,0.0021293703466653824,0.0001780061053611808,nan,0.0006045699119567871,0.9825094388076303,False,False
fronto_d2.0,position+grad,cnn_large,clean,1002,0.01,0.010416666666666666,0.9895833333333334,96,0.0036185942590236664,0.0001929659263670169,nan,0.0026938915252685547,0.9823823776901811,False,False
fronto_d2.0,position+grad,cnn_large,clean,1003,0.01,0.020833333333333332,0.9791666666666666,96,0.006685946136713028,0.0006215410342639902,nan,0.0053064823150634766,0.9819780374887258,False,False
fronto_d2.0,position+grad,cnn_large,clean,1004,0.01,0.0,1.0,96,0.002482758602127433,0.0005391315926571109,nan,0.0019479990005493164,0.9826180490346148,False,False
fronto_d2.0,position+grad,cnn_large,clean,1005,0.01,0.020833333333333332,0.9791666666666666,96,0.0036497055552899837,0.0006030024055475574,nan,0.003679513931274414,0.9823241489606493,False,False
fronto_d2.0,position+grad,cnn_large,clean,1006,0.01,0.020833333333333332,0.9791666666666666,96,0.004099365323781967,0.00012721890162958736,nan,0.004613041877746582,0.9820780302850282,False,False
fronto_d2.0,position+grad,cnn_large,clean,1007,0.01,0.010416666666666666,0.9895833333333334,96,0.003663045121356845,0.00030578138166940103,nan,0.0026329755783081055,0.9822678602721975,False,False
fronto_d2.0,position+grad,cnn_large,clean,1008,0.01,0.0,1.0,96,0.002201989758759737,0.00021318126564087795,nan,0.0002962350845336914,0.9824601996040462,False,False
fronto_d2.0,position+grad,cnn_large,clean,1009,0.01,0.010416666666666666,0.9895833333333334,96,0.002080874051898718,0.00045729553421798997,nan,0.002840399742126465,0.9822955815194612,False,False
fronto_d2.0,position+grad,cnn_large,mixed,1000,0.01,0.28125,0.71875,96,0.0020040860399603844,0.0004590522789597489,nan,0.0004699230194091797,0.9777369606748791,False,False
fronto_d2.0,position+grad,cnn_large,mixed,1001,0.01,0.0,1.0,96,0.8454442620277405,1.2590864147296639,nan,0.0001710653305053711,0.0,True,True
fronto_d2.0,position+grad,cnn_large,mixed,1002,0.01,0.2708333333333333,0.7291666666666666,96,0.002110603731125593,0.00023817927466795495,nan,0.0005896091461181641,0.9777098577322632,False,False
fronto_d2.0,position+grad,cnn_large,mixed,1003,0.01,0.2604166666666667,0.7395833333333334,96,0.003549447748810053,0.00023351799346264042,nan,0.0005115866661071777,0.9777953783340255,False,False
fronto_d2.0,position+grad,cnn_large,mixed,1004,0.01,0.2708333333333333,0.7291666666666666,96,0.002476152963936329,0.0003477766525982286,nan,0.0007102489471435547,0.9777789035949342,False,False
fronto_d2.0,position+grad,cnn_large,mixed,1005,0.01,0.28125,0.71875,96,0.00295274262316525,0.0005310623039906528,nan,0.0015347003936767578,0.9777873222086226,False,False
fronto_d2.0,position+grad,cnn_large,mixed,1006,0.01,0.28125,0.71875,96,0.0026953513734042645,0.00044711848530799505,nan,0.0003838539123535156,0.9775852914831872,False,False
fronto_d2.0,position+grad,cnn_large,mixed,1007,0.01,0.2708333333333333,0.7291666666666666,96,0.0019029475515708327,0.0002566849214856103,nan,0.0006306171417236328,0.9777222483750589,False,False
fronto_d2.0,position+grad,cnn_large,mixed,1008,0.01,0.2708333333333333,0.7291666666666666,96,0.002848162781447172,0.00037510089406142717,nan,0.0011484622955322266,0.9776535457053473,False,False
fronto_d2.0,position+grad,cnn_large,mixed,1009,0.01,0.3229166666666667,0.6770833333333334,96,0.0027859448455274105,0.0007629594021379236,nan,0.0009627342224121094,0.977489031305609,False,False
fronto_d2.0,position+normal,free,clean,1000,0.05,0.07291666666666667,0.9270833333333334,96,0.011839570477604866,1.8832902568682889e-06,nan,0.0013072490692138672,0.9805764709312148,False,False
fronto_d2.0,position+normal,free,clean,1001,0.05,0.09375,0.90625,96,0.013767164200544357,1.8192447404640482e-06,nan,0.0009189844131469727,0.9793314919976365,False,False
fronto_d2.0,position+normal,free,clean,1002,0.05,0.03125,0.96875,96,0.011641601100564003,1.8521220694539683e-06,nan,0.0017029047012329102,0.9806613774556254,False,False
fronto_d2.0,position+normal,free,clean,1003,0.05,0.10416666666666667,0.8958333333333334,96,0.011900357902050018,1.8362274465865709e-06,nan,0.0010900497436523438,0.9808846820052916,False,False
fronto_d2.0,position+normal,free,clean,1004,0.05,0.13541666666666666,0.8645833333333334,96,0.013566628098487854,1.8495140028939603e-06,nan,0.0003343820571899414,0.9798005652653967,False,False
fronto_d2.0,position+normal,free,clean,1005,0.05,0.10416666666666667,0.8958333333333334,96,0.013541745021939278,1.834754733519872e-06,nan,0.0014896392822265625,0.9807865405549867,False,False
fronto_d2.0,position+normal,free,clean,1006,0.05,0.08333333333333333,0.9166666666666666,96,0.011286475695669651,1.854534909534005e-06,nan,0.00028830766677856445,0.98086193010347,False,False
fronto_d2.0,position+normal,free,clean,1007,0.05,0.07291666666666667,0.9270833333333334,96,0.011193297803401947,1.7938287266067836e-06,nan,0.0009710788726806641,0.9814210406054918,False,False
fronto_d2.0,position+normal,free,clean,1008,0.05,0.052083333333333336,0.9479166666666666,96,0.01197875291109085,1.9068275608915836e-06,nan,0.00047016143798828125,0.980342900170284,False,False
fronto_d2.0,position+normal,free,clean,1009,0.05,0.10416666666666667,0.8958333333333334,96,0.012203475460410118,1.835738075902121e-06,nan,0.0006026029586791992,0.9802042801717556,False,False
fronto_d2.0,position+normal,free,mixed,1000,0.05,0.3020833333333333,0.6979166666666666,96,0.008871728554368019,1.8342972506335643e-06,nan,0.0013151168823242188,0.9774171847105063,False,False
fronto_d2.0,position+normal,free,mixed,1001,0.05,0.3125,0.6875,96,0.010781717486679554,1.8332920715566703e-06,nan,0.0005688667297363281,0.97555900357623,False,False
fronto_d2.0,position+normal,free,mixed,1002,0.05,0.2916666666666667,0.7083333333333334,96,0.008608631789684296,1.8935189703899663e-06,nan,0.0007468461990356445,0.9765886993345737,False,False
fronto_d2.0,position+normal,free,mixed,1003,0.05,0.3020833333333333,0.6979166666666666,96,0.009021477773785591,1.863588736819912e-06,nan,0.0008707046508789062,0.977403424040194,False,False
fronto_d2.0,position+normal,free,mixed,1004,0.05,0.3125,0.6875,96,0.010421616025269032,1.8905894834090079e-06,nan,0.001200556755065918,0.9767695819115961,False,False
fronto_d2.0,position+normal,free,mixed,1005,0.05,0.3229166666666667,0.6770833333333334,96,0.01034510787576437,1.8826627060335482e-06,nan,0.0006005764007568359,0.9773974070841493,False,False
fronto_d2.0,position+normal,free,mixed,1006,0.05,0.2916666666666667,0.7083333333333334,96,0.008305327966809273,1.8184266233182345e-06,nan,0.001163482666015625,0.9773888760105057,False,False
fronto_d2.0,position+normal,free,mixed,1007,0.05,0.2916666666666667,0.7083333333333334,96,0.008171954192221165,1.8104370056583857e-06,nan,0.00075531005859375,0.9778647355093741,False,False
fronto_d2.0,position+normal,free,mixed,1008,0.05,0.3020833333333333,0.6979166666666666,96,0.009029468521475792,1.8480518779180899e-06,nan,0.0008752346038818359,0.9768594075824656,False,False
fronto_d2.0,position+normal,free,mixed,1009,0.05,0.2916666666666667,0.7083333333333334,96,0.009259425103664398,1.8575046273981095e-06,nan,0.0007299184799194336,0.9765155091441851,False,False
fronto_d2.0,position+normal,cnn_small,clean,1000,0.01,0.052083333333333336,0.9479166666666666,96,0.0027867346070706844,0.00021864930995866522,nan,0.0020799636840820312,0.9813143482301065,False,False
fronto_d2.0,position+normal,cnn_small,clean,1001,0.01,0.041666666666666664,0.9583333333333334,96,0.0030788183212280273,0.00011497631492466437,nan,0.0020034313201904297,0.9816766965611158,False,False
fronto_d2.0,position+normal,cnn_small,clean,1002,0.01,0.09375,0.90625,96,0.0050500608049333096,0.0001884769189711105,nan,0.0008945465087890625,0.9806323495287093,False,False
fronto_d2.0,position+normal,cnn_small,clean,1003,0.01,0.0625,0.9375,96,0.00339596439152956,4.187355177119275e-05,nan,0.0009088516235351562,0.9809203554922454,False,False
fronto_d2.0,position+normal,cnn_small,clean,1004,0.01,0.03125,0.96875,96,0.0024044723249971867,0.0001736483170104698,nan,0.0020210742950439453,0.9820296248840911,False,False
fronto_d2.0,position+normal,cnn_small,clean,1005,0.01,0.052083333333333336,0.9479166666666666,96,0.003172570839524269,0.00037305720464283213,nan,0.0013872385025024414,0.981300340666257,False,False
fronto_d2.0,position+normal,cnn_small,clean,1006,0.01,0.08333333333333333,0.9166666666666666,96,0.0041639418341219425,0.00011581109531549597,nan,0.0029114484786987305,0.9808967600479737,False,False
fronto_d2.0,position+normal,cnn_small,clean,1007,0.01,0.07291666666666667,0.9270833333333334,96,0.0040883393958210945,9.793562533450577e-05,nan,0.0019948482513427734,0.9808061296364338,False,False
fronto_d2.0,position+normal,cnn_small,clean,1008,0.01,0.10416666666666667,0.8958333333333334,96,0.0054784598760306835,0.0002093051103815306,nan,0.004416942596435547,0.9803433823667942,False,False
fronto_d2.0,position+normal,cnn_small,clean,1009,0.01,0.0625,0.9375,96,0.0033086598850786686,0.00010661397675250423,nan,0.0016016960144042969,0.9811447812994929,False,False
fronto_d2.0,position+normal,cnn_small,mixed,1000,0.01,0.28125,0.71875,96,0.0006521728937514126,0.00017347713035296636,nan,0.0014363527297973633,0.9775689843171466,False,False
fronto_d2.0,position+normal,cnn_small,mixed,1001,0.01,0.2708333333333333,0.7291666666666666,96,0.0006253988249227405,4.2447957928200245e-05,nan,0.0015963912010192871,0.9777804939223382,False,False
fronto_d2.0,position+normal,cnn_small,mixed,1002,0.01,0.2708333333333333,0.7291666666666666,96,0.0007898456533439457,0.0001667407419930455,nan,0.0006421804428100586,0.9775956412379235,False,False
fronto_d2.0,position+normal,cnn_small,mixed,1003,0.01,0.28125,0.71875,96,0.0006241420051082969,0.00011027695610192602,nan,0.0006719827651977539,0.9775460554854732,False,False
fronto_d2.0,position+normal,cnn_small,mixed,1004,0.01,0.2708333333333333,0.7291666666666666,96,0.0006515688146464527,0.00016353749455415336,nan,0.0009691715240478516,0.9776343876235651,False,False
fronto_d2.0,position+normal,cnn_small,mixed,1005,0.01,0.28125,0.71875,96,0.0006895798724144697,0.0003267429970765331,nan,0.0018177032470703125,0.9775975215925521,False,False
fronto_d2.0,position+normal,cnn_small,mixed,1006,0.01,0.2708333333333333,0.7291666666666666,96,0.0009990567341446877,0.0001315265838831978,nan,0.0012712478637695312,0.977697484122758,False,False
fronto_d2.0,position+normal,cnn_small,mixed,1007,0.01,0.28125,0.71875,96,0.0005634959088638425,9.554993760523061e-05,nan,0.002045869827270508,0.977706261312551,False,False
fronto_d2.0,position+normal,cnn_small,mixed,1008,0.01,0.28125,0.71875,96,0.0008666564244776964,8.150585400616728e-05,nan,0.001942276954650879,0.9774808250679115,False,False
fronto_d2.0,position+normal,cnn_small,mixed,1009,0.01,0.2916666666666667,0.7083333333333334,96,0.0005135335959494114,4.922065392558178e-05,nan,0.0012339353561401367,0.9777168443494666,False,False
fronto_d2.0,position+normal,cnn_large,clean,1000,0.01,0.0625,0.9375,96,0.004223437514156103,0.0008839397110027427,nan,0.0011296272277832031,0.9809948280082444,False,False
fronto_d2.0,position+normal,cnn_large,clean,1001,0.01,0.041666666666666664,0.9583333333333334,96,0.0033632894046604633,0.0010543076263110388,nan,0.0019561052322387695,0.981456045456337,False,False
fronto_d2.0,position+normal,cnn_large,clean,1002,0.01,0.03125,0.96875,96,0.0024063512682914734,0.0009161449303554422,nan,0.0016324520111083984,0.9814592323115912,False,False
fronto_d2.0,position+normal,cnn_large,clean,1003,0.01,0.041666666666666664,0.9583333333333334,96,0.0033385492861270905,0.0008910040417874157,nan,0.0021381378173828125,0.9813696984581124,False,False
fronto_d2.0,position+normal,cnn_large,clean,1004,0.01,0.041666666666666664,0.9583333333333334,96,0.003094980726018548,0.0007303075798067466,nan,0.0036995410919189453,0.9813088543961375,False,False
fronto_d2.0,position+normal,cnn_large,clean,1005,0.01,0.052083333333333336,0.9479166666666666,96,0.003783599939197302,0.00053400303024692,nan,0.0015274286270141602,0.9811533637862725,False,False
fronto_d2.0,position+normal,cnn_large,clean,1006,0.01,0.052083333333333336,0.9479166666666666,96,0.0030128383077681065,0.0006421388390870905,nan,0.0015414953231811523,0.9813938515570431,False,False
fronto_d2.0,position+normal,cnn_large,clean,1007,0.01,0.03125,0.96875,96,0.0023966720327734947,0.00046272553808224064,nan,0.0019795894622802734,0.9815126215415035,False,False
fronto_d2.0,position+normal,cnn_large,clean,1008,0.01,0.052083333333333336,0.9479166666666666,96,0.003399359527975321,0.0010910928894480973,nan,0.0015999078750610352,0.9813297443071248,False,False
fronto_d2.0,position+normal,cnn_large,clean,1009,0.01,0.0625,0.9375,96,0.004642622545361519,0.0006446067258115688,nan,0.003587961196899414,0.9811459107723847,False,False
fronto_d2.0,position+normal,cnn_large,mixed,1000,0.01,0.2708333333333333,0.7291666666666666,96,0.0017775003798305988,0.0011120063284148895,nan,0.0013811588287353516,0.9775588894996706,False,False
fronto_d2.0,position+normal,cnn_large,mixed,1001,0.01,0.3125,0.6875,96,0.0016224690480157733,0.0006704966884241098,nan,0.004796028137207031,0.9771630058224369,False,False
fronto_d2.0,position+normal,cnn_large,mixed,1002,0.01,0.28125,0.71875,96,0.002332352800294757,0.001845393684914438,nan,0.001725912094116211,0.9770558536908649,False,False
fronto_d2.0,position+normal,cnn_large,mixed,1003,0.01,0.0,1.0,96,0.8254658579826355,1.2591629639855677,nan,0.00021636486053466797,0.0,True,True
fronto_d2.0,position+normal,cnn_large,mixed,1004,0.01,0.2708333333333333,0.7291666666666666,96,0.0019491426646709442,0.0007491026637817288,nan,0.0019916296005249023,0.9777486846869171,False,False
fronto_d2.0,position+normal,cnn_large,mixed,1005,0.01,0.0,1.0,96,0.8263867497444153,1.2590658527060543,nan,0.0004190206527709961,0.0,True,True
fronto_d2.0,position+normal,cnn_large,mixed,1006,0.01,0.2604166666666667,0.7395833333333334,96,0.0011215878184884787,0.0005955568075040519,nan,0.001174330711364746,0.9775708257488591,False,False
fronto_d2.0,position+normal,cnn_large,mixed,1007,0.01,0.2708333333333333,0.7291666666666666,96,0.0010391783434897661,0.00046598120770383934,nan,0.0022896528244018555,0.9775092015142205,False,False
fronto_d2.0,position+normal,cnn_large,mixed,1008,0.01,0.2708333333333333,0.7291666666666666,96,0.0016065883683040738,0.0006364241723614311,nan,0.0012761354446411133,0.9773734398792938,False,False
fronto_d2.0,position+normal,cnn_large,mixed,1009,0.01,0.2708333333333333,0.7291666666666666,96,0.0022061613854020834,0.0011466017368733828,nan,0.0018156766891479492,0.9776847132398128,False,False
fronto_d2.0,position_squared,free,clean,1000,0.05,0.2916666666666667,0.7083333333333334,96,0.009637501090765,3.9972419999138093e-07,nan,0.0,0.9776896644670868,False,False
fronto_d2.0,position_squared,free,clean,1001,0.05,0.3541666666666667,0.6458333333333334,96,0.011145833879709244,3.9972419999138093e-07,nan,0.0,0.9763791543821767,False,False
fronto_d2.0,position_squared,free,clean,1002,0.05,0.3020833333333333,0.6979166666666666,96,0.009929168038070202,3.9972419999138093e-07,nan,0.0,0.9768408428765473,False,False
fronto_d2.0,position_squared,free,clean,1003,0.05,0.28125,0.71875,96,0.009624999947845936,3.9972419999138093e-07,nan,0.0,0.9777849740849796,False,False
fronto_d2.0,position_squared,free,clean,1004,0.05,0.3125,0.6875,96,0.010850000195205212,3.9972419999138093e-07,nan,0.0,0.9767960711922237,False,False
fronto_d2.0,position_squared,free,clean,1005,0.05,0.3333333333333333,0.6666666666666666,96,0.010883335024118423,3.9972419999138093e-07,nan,0.0,0.9773234659946145,False,False
fronto_d2.0,position_squared,free,clean,1006,0.05,0.22916666666666666,0.7708333333333334,96,0.009200000204145908,3.9972419999138093e-07,nan,0.0,0.9779874784671936,False,False
fronto_d2.0,position_squared,free,clean,1007,0.05,0.23958333333333334,0.7604166666666666,96,0.00911249965429306,3.9972419999138093e-07,nan,0.0,0.9781995608228342,False,False
fronto_d2.0,position_squared,free,clean,1008,0.05,0.28125,0.71875,96,0.009712500497698784,3.9972419999138093e-07,nan,0.0,0.9775621531776614,False,False
fronto_d2.0,position_squared,free,clean,1009,0.05,0.2916666666666667,0.7083333333333334,96,0.010058333165943623,3.9972419999138093e-07,nan,0.0,0.9769810973805194,False,False
fronto_d2.0,position_squared,free,mixed,1000,0.05,0.3541666666666667,0.6458333333333334,96,0.00382604100741446,3.9972419999138093e-07,nan,0.0,0.9756648733346296,False,False
fronto_d2.0,position_squared,free,mixed,1001,0.05,0.3958333333333333,0.6041666666666666,96,0.005091759376227856,3.9972419999138093e-07,nan,0.0,0.974404884788765,False,False
fronto_d2.0,position_squared,free,mixed,1002,0.05,0.3541666666666667,0.6458333333333334,96,0.004117976874113083,3.9972419999138093e-07,nan,0.0,0.9747992678529515,False,False
fronto_d2.0,position_squared,free,mixed,1003,0.05,0.3541666666666667,0.6458333333333334,96,0.0038676259573549032,3.9972419999138093e-07,nan,0.0,0.9757169914843592,False,False
fronto_d2.0,position_squared,free,mixed,1004,0.05,0.3854166666666667,0.6145833333333334,96,0.004694723524153233,3.9972419999138093e-07,nan,0.0,0.9749100750540549,False,False
fronto_d2.0,position_squared,free,mixed,1005,0.05,0.375,0.625,96,0.004692979622632265,3.9972419999138093e-07,nan,0.0,0.9754310332912787,False,False
fronto_d2.0,position_squared,free,mixed,1006,0.05,0.3333333333333333,0.6666666666666666,96,0.003514602780342102,3.9972419999138093e-07,nan,0.0,0.9758975880128323,False,False
