scene,objective,predictor,target,seed,lr,final_loss,rmse_interior,optimizer_gap,settle_frac,pred_std,collapsed,failed
fronto_d1.0,position,cnn_small,mixed,900,0.01,0.00028035964351147413,0.00010006337939600433,nan,0.00048732757568359375,0.488880032625519,False,False
fronto_d1.0,position,cnn_small,mixed,900,0.003,0.0004118482465855777,0.00016652461204599137,nan,0.00034546852111816406,0.48882195309961135,False,False
fronto_d1.0,position,cnn_small,mixed,900,0.001,0.0005035742069594562,0.00025718730410108365,nan,0.0007834434509277344,0.48879982997340615,False,False
fronto_d1.0,position,cnn_small,mixed,900,0.0003,0.00053168780868873,0.00028216948164375415,nan,0.0002415180206298828,0.48880941468732164,False,False
fronto_d1.0,position,cnn_small,mixed,901,0.01,0.00034688584855757654,4.530775276898686e-05,nan,0.002310514450073242,0.48881093340762855,False,False
fronto_d1.0,position,cnn_small,mixed,901,0.003,0.00037075296859256923,6.905223212536738e-05,nan,0.001585245132446289,0.4887726454815103,False,False
fronto_d1.0,position,cnn_small,mixed,901,0.001,0.00039157166611403227,8.19271159140603e-05,nan,0.0006847381591796875,0.4887816378891948,False,False
fronto_d1.0,position,cnn_small,mixed,901,0.0003,0.004711399786174297,0.0001588383757349142,nan,0.0005629062652587891,0.4858657543242365,False,False
fronto_d1.0,position,cnn_large,clean,900,0.01,0.001490882714278996,0.0002548398985067114,nan,0.0025136470794677734,0.4903922684523882,False,False
fronto_d1.0,position,cnn_large,clean,900,0.003,0.0011355915339663625,0.0004733268655951873,nan,0.0041196346282958984,0.4908894033033689,False,False
fronto_d1.0,position,cnn_large,clean,900,0.001,0.0022832262329757214,0.0006787192726278557,nan,0.0050811767578125,0.49029524769217936,False,False
fronto_d1.0,position,cnn_large,clean,900,0.0003,0.004286031238734722,0.000804665348126189,nan,0.0017778873443603516,0.4891167272868369,False,False
fronto_d1.0,position,cnn_large,clean,901,0.01,0.0012106392532587051,0.0004534213982467469,nan,0.0017540454864501953,0.4907698179719884,False,False
fronto_d1.0,position,cnn_large,clean,901,0.003,0.0014279214665293694,0.0005194149037981461,nan,0.0014417171478271484,0.4907178791787606,False,False
fronto_d1.0,position,cnn_large,clean,901,0.001,0.002115095965564251,0.0005511632160114172,nan,0.004423379898071289,0.4901958117330986,False,False
fronto_d1.0,position,cnn_large,clean,901,0.0003,0.004884766414761543,0.000635273253999372,nan,0.0013055801391601562,0.4886100251182252,False,False
fronto_d1.0,position,cnn_large,mixed,900,0.01,0.0012633056612685323,0.0008766322898764808,nan,0.0031816959381103516,0.4886220698623821,False,False
fronto_d1.0,position,cnn_large,mixed,900,0.003,0.0007393933483399451,0.00037843653619407775,nan,0.0006248950958251953,0.4889054585152295,False,False
fronto_d1.0,position,cnn_large,mixed,900,0.001,0.00098497758153826,0.0008093655012775979,nan,0.0016362667083740234,0.48868669254151625,False,False
fronto_d1.0,position,cnn_large,mixed,900,0.0003,0.002064960775896907,0.0006209684617383642,nan,0.0003199577331542969,0.4886361460780142,False,False
fronto_d1.0,position,cnn_large,mixed,901,0.01,0.0007695606909692287,0.00041125351985746154,nan,0.001726388931274414,0.4889075238870644,False,False
fronto_d1.0,position,cnn_large,mixed,901,0.003,0.0007369115483015776,0.0003877017300706867,nan,0.0010678768157958984,0.4887739717570306,False,False
fronto_d1.0,position,cnn_large,mixed,901,0.001,0.00081136345397681,0.0005574337653302276,nan,0.0008440017700195312,0.48872728268846644,False,False
fronto_d1.0,position,cnn_large,mixed,901,0.0003,0.0024170575197786093,0.0006388439696857131,nan,0.0009958744049072266,0.48815146409808924,False,False
fronto_d1.0,position+grad,cnn_small,clean,900,0.01,0.001562887104228139,2.787297456182177e-05,nan,0.002103090286254883,0.4910892814155425,False,False
fronto_d1.0,position+grad,cnn_small,clean,900,0.003,0.0047663189470767975,7.205973315692351e-05,nan,0.0010781288146972656,0.4906281644655118,False,False
fronto_d1.0,position+grad,cnn_small,clean,900,0.001,0.006840610411018133,0.0002309524051802647,nan,0.0005466938018798828,0.49032268223971387,False,False
fronto_d1.0,position+grad,cnn_small,clean,900,0.0003,0.009519480168819427,0.0002566847627180346,nan,0.0003628730773925781,0.4899081317024526,False,False
fronto_d1.0,position+grad,cnn_small,clean,901,0.01,0.0035433948505669832,2.016423471725217e-05,nan,0.0025119781494140625,0.4908364261329854,False,False
fronto_d1.0,position+grad,cnn_small,clean,901,0.003,0.002795063890516758,1.5155129327718073e-05,nan,0.0022118091583251953,0.49090102657522355,False,False
fronto_d1.0,position+grad,cnn_small,clean,901,0.001,0.008319379761815071,8.576291437496502e-05,nan,0.0003676414489746094,0.49001127557049406,False,False
fronto_d1.0,position+grad,cnn_small,clean,901,0.0003,0.013847791589796543,4.7690455635909006e-05,nan,0.0008945465087890625,0.4887209206701038,False,False
fronto_d1.0,position+grad,cnn_small,mixed,900,0.01,0.0005974809755571187,1.8315406063775456e-05,nan,0.0004156827926635742,0.48888447334257096,False,False
fronto_d1.0,position+grad,cnn_small,mixed,900,0.003,0.0006780029507353902,2.5597152470682637e-05,nan,0.0005800724029541016,0.48887423143926056,False,False
fronto_d1.0,position+grad,cnn_small,mixed,900,0.001,0.0010403157211840153,0.00017232177584806298,nan,0.0003066062927246094,0.48880922880737016,False,False
fronto_d1.0,position+grad,cnn_small,mixed,900,0.0003,0.0017509383615106344,0.00025559763334851517,nan,0.0004143714904785156,0.48880522136852883,False,False
fronto_d1.0,position+grad,cnn_small,mixed,901,0.01,0.0006798355025239289,2.374343017032131e-05,nan,0.0009076595306396484,0.48886488108212817,False,False
fronto_d1.0,position+grad,cnn_small,mixed,901,0.003,0.0007324998150579631,2.0859352179458923e-05,nan,0.0009052753448486328,0.48883713060288847,False,False
fronto_d1.0,position+grad,cnn_small,mixed,901,0.001,0.0011533326469361782,4.780074479121219e-05,nan,0.0007958412170410156,0.4887913142215842,False,False
fronto_d1.0,position+grad,cnn_small,mixed,901,0.0003,0.0019472797866910696,9.971626654487826e-05,nan,0.00023889541625976562,0.48873623883223416,False,False
fronto_d1.0,position+grad,cnn_large,clean,900,0.01,0.0017540542175993323,0.0001042022297086335,nan,0.0020890235900878906,0.4910911806605356,False,False
fronto_d1.0,position+grad,cnn_large,clean,900,0.003,0.0013240533880889416,0.00015214271244870717,nan,0.002362966537475586,0.49123450950905595,False,False
fronto_d1.0,position+grad,cnn_large,clean,900,0.001,0.00445414986461401,0.00033303848750349186,nan,0.0021686553955078125,0.4908071930777473,False,False
fronto_d1.0,position+grad,cnn_large,clean,900,0.0003,0.008672930300235748,0.0005736500714924762,nan,0.002214670181274414,0.49020058270250816,False,False
fronto_d1.0,position+grad,cnn_large,clean,901,0.01,0.005080916918814182,0.00035736325069583185,nan,0.002179861068725586,0.4905539135361821,False,False
fronto_d1.0,position+grad,cnn_large,clean,901,0.003,0.0037864409387111664,0.00020507694149072544,nan,0.0011320114135742188,0.4908102930371375,False,False
fronto_d1.0,position+grad,cnn_large,clean,901,0.001,0.004559284541755915,0.0004934423349851389,nan,0.0012538433074951172,0.4906076299124301,False,False
fronto_d1.0,position+grad,cnn_large,clean,901,0.0003,0.011461292393505573,0.0006144507560525644,nan,0.0013651847839355469,0.4894302023588488,False,False
fronto_d1.0,position+grad,cnn_large,mixed,900,0.01,0.0008594960672780871,0.00011795086931104483,nan,0.0003910064697265625,0.4888307109668026,False,False
fronto_d1.0,position+grad,cnn_large,mixed,900,0.003,0.0007585158455185592,0.00016447985040521075,nan,0.000431060791015625,0.48883987940844253,False,False
fronto_d1.0,position+grad,cnn_large,mixed,900,0.001,0.001407125499099493,0.00043111329260069633,nan,0.0006392002105712891,0.4888342687183962,False,False
fronto_d1.0,position+grad,cnn_large,mixed,900,0.0003,0.0045053595677018166,0.0005191675367120013,nan,0.0015864372253417969,0.4886331278190492,False,False
fronto_d1.0,position+grad,cnn_large,mixed,901,0.01,0.0010242678690701723,0.00010353943615795231,nan,0.0006220340728759766,0.4888946953529753,False,False
fronto_d1.0,position+grad,cnn_large,mixed,901,0.003,0.001304817502386868,0.00028806581837882147,nan,0.0010516643524169922,0.48879823232470726,False,False
fronto_d1.0,position+grad,cnn_large,mixed,901,0.001,0.0013849594397470355,0.00046184384455402435,nan,0.0005555152893066406,0.48874618354951127,False,False
fronto_d1.0,position+grad,cnn_large,mixed,901,0.0003,0.0044368538074195385,0.00041019663699231224,nan,0.0012307167053222656,0.48863239476455494,False,False
fronto_d1.0,position+normal,cnn_small,clean,900,0.01,0.0005251563852652907,0.00010127468533157886,nan,0.004274845123291016,0.49115429781974845,False,False
fronto_d1.0,position+normal,cnn_small,clean,900,0.003,0.0021976428106427193,0.00025416424494187806,nan,0.0008330345153808594,0.49042822281475273,False,False
fronto_d1.0,position+normal,cnn_small,clean,900,0.001,0.0031600177753716707,0.00028643783528827855,nan,0.0004520416259765625,0.4901188186901392,False,False
fronto_d1.0,position+normal,cnn_small,clean,900,0.0003,0.003971829544752836,0.00043835395765083515,nan,0.0005002021789550781,0.48987542694354363,False,False
fronto_d1.0,position+normal,cnn_small,clean,901,0.01,0.0012629766715690494,7.74724811848511e-05,nan,0.0027527809143066406,0.49076662337207605,False,False
fronto_d1.0,position+normal,cnn_small,clean,901,0.003,0.002537506865337491,0.00012149811430077534,nan,0.0012252330780029297,0.49017226344509435,False,False
fronto_d1.0,position+normal,cnn_small,clean,901,0.001,0.003642043098807335,0.00010597340691828354,nan,0.0006494522094726562,0.489731273165671,False,False
fronto_d1.0,position+normal,cnn_small,clean,901,0.0003,0.007461094297468662,0.0001622096127020285,nan,0.0006794929504394531,0.4878315525950342,False,False
fronto_d1.0,position+normal,cnn_small,mixed,900,0.01,0.0003906532656401396,5.179199715857633e-05,nan,0.0021936893463134766,0.4888526945724572,False,False
fronto_d1.0,position+normal,cnn_small,mixed,900,0.003,0.0002839273656718433,0.00017750168017915182,nan,0.0007123947143554688,0.48884951796863507,False,False
fronto_d1.0,position+normal,cnn_small,mixed,900,0.001,0.00038621362182311714,0.00026891865947155895,nan,0.000766754150390625,0.488845024879067,False,False
fronto_d1.0,position+normal,cnn_small,mixed,900,0.0003,0.0006047113565728068,0.00041616922125389507,nan,9.322166442871094e-05,0.4887862165346225,False,False
fronto_d1.0,position+normal,cnn_small,mixed,901,0.01,0.0003726443974301219,0.00011241141994450561,nan,0.0011556148529052734,0.48878516656833804,False,False
fronto_d1.0,position+normal,cnn_small,mixed,901,0.003,0.00032233897945843637,3.5215928531687696e-05,nan,0.0008168220520019531,0.4888301689795807,False,False
fronto_d1.0,position+normal,cnn_small,mixed,901,0.001,0.0004343548498582095,6.405367085058993e-05,nan,0.0009076595306396484,0.488717327267124,False,False
fronto_d1.0,position+normal,cnn_small,mixed,901,0.0003,0.005363525822758675,0.00019026598976401416,nan,0.0003781318664550781,0.48592759113115014,False,False
fronto_d1.0,position+normal,cnn_large,clean,900,0.01,0.001974519109353423,0.00018557416930101758,nan,0.0015995502471923828,0.49046967970012756,False,False
fronto_d1.0,position+normal,cnn_large,clean,900,0.003,0.0011418357025831938,0.00042985471211308694,nan,0.00298309326171875,0.4909677360963217,False,False
fronto_d1.0,position+normal,cnn_large,clean,900,0.001,0.0026732669211924076,0.0007911478847359903,nan,0.002797842025756836,0.4904074865133377,False,False
fronto_d1.0,position+normal,cnn_large,clean,900,0.0003,0.005507645662873983,0.0008963038777464569,nan,0.0009589195251464844,0.4892689517301602,False,False
fronto_d1.0,position+normal,cnn_large,clean,901,0.01,0.0017737445887178183,0.0004399875675444915,nan,0.0010404586791992188,0.49053366765217904,False,False
fronto_d1.0,position+normal,cnn_large,clean,901,0.003,0.0018636510940268636,0.0005396571578639268,nan,0.004122018814086914,0.49064804136693213,False,False
fronto_d1.0,position+normal,cnn_large,clean,901,0.001,0.0025007931981235743,0.0005918530087175544,nan,0.001806497573852539,0.490388877470312,False,False
fronto_d1.0,position+normal,cnn_large,clean,901,0.0003,0.0047769430093467236,0.0006122223223747702,nan,0.001641988754272461,0.48953212488637143,False,False
fronto_d1.0,position+normal,cnn_large,mixed,900,0.01,0.0007412910345010459,0.00017469304888321309,nan,0.0024657249450683594,0.48860186040507475,False,False
fronto_d1.0,position+normal,cnn_large,mixed,900,0.003,0.0006394073134288192,0.0005412851666438157,nan,0.0006611347198486328,0.4889915008002841,False,False
fronto_d1.0,position+normal,cnn_large,mixed,900,0.001,0.0009117573499679565,0.0008412124341262643,nan,0.0021331310272216797,0.48864264116139344,False,False
fronto_d1.0,position+normal,cnn_large,mixed,900,0.0003,0.002195653272792697,0.0007428507882478528,nan,0.0006754398345947266,0.48869996838584384,False,False
fronto_d1.0,position+normal,cnn_large,mixed,901,0.01,0.0005459621897898614,0.0004215810086972988,nan,0.001081228256225586,0.4888081011080959,False,False
fronto_d1.0,position+normal,cnn_large,mixed,901,0.003,0.0010743773309513927,0.0004761682763394096,nan,0.0006916522979736328,0.48892763598682687,False,False
fronto_d1.0,position+normal,cnn_large,mixed,901,0.001,0.0011083456920459867,0.0006786038460203288,nan,0.0012845993041992188,0.4885727452323008,False,False
fronto_d1.0,position+normal,cnn_large,mixed,901,0.0003,0.0024839681573212147,0.0006793561758130572,nan,0.0007908344268798828,0.48845176565536286,False,False
fronto_d1.0,position+both,cnn_small,clean,900,0.01,0.002398511627689004,4.2381132432797746e-05,nan,0.0012934207916259766,0.4909991070864232,False,False
fronto_d1.0,position+both,cnn_small,clean,900,0.003,0.004660607315599918,6.3096781529521e-05,nan,0.00275421142578125,0.4907369517259012,False,False
fronto_d1.0,position+both,cnn_small,clean,900,0.001,0.0076418472453951836,0.00017160755954809758,nan,0.0012311935424804688,0.4902675929446103,False,False
fronto_d1.0,position+both,cnn_small,clean,900,0.0003,0.011600442230701447,0.00034293995291325753,nan,0.00028705596923828125,0.48977374877373286,False,False
fronto_d1.0,position+both,cnn_small,clean,901,0.01,0.0013668615138158202,1.8087735894573595e-05,nan,0.0015249252319335938,0.49113734135388304,False,False
fronto_d1.0,position+both,cnn_small,clean,901,0.003,0.003395418869331479,3.678253744246584e-05,nan,0.0011320114135742188,0.49087623840073213,False,False
fronto_d1.0,position+both,cnn_small,clean,901,0.001,0.009125566110014915,0.0001130175048252032,nan,0.0004177093505859375,0.49004726383099295,False,False
fronto_d1.0,position+both,cnn_small,clean,901,0.0003,0.011749018914997578,6.309643071903789e-05,nan,0.0002257823944091797,0.4896090364003898,False,False
fronto_d1.0,position+both,cnn_small,mixed,900,0.01,0.0006266501732170582,3.3796800856195026e-05,nan,0.0006434917449951172,0.4888981996679991,False,False
fronto_d1.0,position+both,cnn_small,mixed,900,0.003,0.0006325892172753811,3.689858824359416e-05,nan,0.0002219676971435547,0.4888962540347692,False,False
fronto_d1.0,position+both,cnn_small,mixed,900,0.001,0.0009118881425820291,0.00017129864973452062,nan,0.0010142326354980469,0.4888286600482494,False,False
fronto_d1.0,position+both,cnn_small,mixed,900,0.0003,0.0018210679991170764,0.0003118313530082593,nan,0.00018167495727539062,0.48880268251080133,False,False
fronto_d1.0,position+both,cnn_small,mixed,901,0.01,0.000700532691553235,1.9443160701893917e-05,nan,0.0006725788116455078,0.4888688959791736,False,False
fronto_d1.0,position+both,cnn_small,mixed,901,0.003,0.0006785594159737229,1.870357145671311e-05,nan,0.000308990478515625,0.488868011607276,False,False
fronto_d1.0,position+both,cnn_small,mixed,901,0.001,0.001076209475286305,2.885391930605961e-05,nan,0.00022554397583007812,0.4888075189696854,False,False
fronto_d1.0,position+both,cnn_small,mixed,901,0.0003,0.001684966729953885,3.953183910265819e-05,nan,0.0002028942108154297,0.48870558641683015,False,False
fronto_d1.0,position+both,cnn_large,clean,900,0.01,0.003663030918687582,0.0001406557443744943,nan,0.0016300678253173828,0.49112908218691165,False,False
fronto_d1.0,position+both,cnn_large,clean,900,0.003,0.0021501195151358843,0.00019879099224972137,nan,0.0017185211181640625,0.4911235772143212,False,False
fronto_d1.0,position+both,cnn_large,clean,900,0.001,0.006134475115686655,0.00044596034623121863,nan,0.0015294551849365234,0.49056668961443906,False,False
fronto_d1.0,position+both,cnn_large,clean,900,0.0003,0.010304995812475681,0.000525453573990111,nan,0.003364086151123047,0.4900462516499777,False,False
fronto_d1.0,position+both,cnn_large,clean,901,0.01,0.004123593680560589,0.00013633232048200136,nan,0.0033485889434814453,0.4909315610370036,False,False
fronto_d1.0,position+both,cnn_large,clean,901,0.003,0.004262308124452829,0.0002414440438605591,nan,0.0014531612396240234,0.49083589343171435,False,False
fronto_d1.0,position+both,cnn_large,clean,901,0.001,0.005522038787603378,0.00036097190358976087,nan,0.0028443336486816406,0.490557679303604,False,False
fronto_d1.0,position+both,cnn_large,clean,901,0.0003,0.00960421934723854,0.0005258548411921234,nan,0.005467414855957031,0.49006073335987027,False,False
fronto_d1.0,position+both,cnn_large,mixed,900,0.01,0.0010841178009286523,0.00011147906794869616,nan,0.0013530254364013672,0.4889052110244819,False,False
fronto_d1.0,position+both,cnn_large,mixed,900,0.003,0.000702930090483278,0.00015591725313070695,nan,0.00023031234741210938,0.48892009863466906,False,False
fronto_d1.0,position+both,cnn_large,mixed,900,0.001,0.0014879190130159259,0.0004303414391593921,nan,0.0004978179931640625,0.4888217548140505,False,False
fronto_d1.0,position+both,cnn_large,mixed,900,0.0003,0.004144061356782913,0.0004955519123723458,nan,0.0008921623229980469,0.4887316542785734,False,False
fronto_d1.0,position+both,cnn_large,mixed,901,0.01,0.001162495813332498,0.00016576644591977414,nan,0.0007154941558837891,0.4889004272590224,False,False
fronto_d1.0,position+both,cnn_large,mixed,901,0.003,0.001696956460364163,0.00030843853621104737,nan,0.0010616779327392578,0.48882714867499233,False,False
fronto_d1.0,position+both,cnn_large,mixed,901,0.001,0.0014840129297226667,0.00047202277379316886,nan,0.0004551410675048828,0.48875186373043855,False,False
fronto_d1.0,position+both,cnn_large,mixed,901,0.0003,0.004346535541117191,0.00043476220321739007,nan,0.0008575916290283203,0.48856222776545416,False,False
fronto_d1.0,position+conf,cnn_small,clean,900,0.01,-0.6912962198257446,0.00014142490286136628,nan,0.0017025470733642578,0.49031664866226776,False,False
fronto_d1.0,position+conf,cnn_small,clean,900,0.003,-0.4446140229701996,0.000143301256734857,nan,0.0022170543670654297,0.49041732062219756,False,False
fronto_d1.0,position+conf,cnn_small,clean,900,0.001,-0.20753513276576996,0.00026491912201470315,nan,0.0005388259887695312,0.4899798181380795,False,False
fronto_d1.0,position+conf,cnn_small,clean,900,0.0003,-0.14746274054050446,0.0003241453425414744,nan,0.00046372413635253906,0.4894385243846991,False,False
fronto_d1.0,position+conf,cnn_small,clean,901,0.01,-0.8191788792610168,0.00013366117102532135,nan,0.0011301040649414062,0.4906554431327922,False,False
fronto_d1.0,position+conf,cnn_small,clean,901,0.003,-0.45666414499282837,7.104556857361188e-05,nan,0.0015454292297363281,0.48995354215348674,False,False
fronto_d1.0,position+conf,cnn_small,clean,901,0.001,-0.20885953307151794,5.516952124553728e-05,nan,0.0015003681182861328,0.4893912632902479,False,False
fronto_d1.0,position+conf,cnn_small,clean,901,0.0003,-0.1381036937236786,0.00020411593956615347,nan,0.0007729530334472656,0.48581804248260907,False,False
fronto_d1.0,position+conf,cnn_small,mixed,900,0.01,-0.6861521601676941,2.7125038116597696e-05,nan,0.0015473365783691406,0.48884453380315523,False,False
fronto_d1.0,position+conf,cnn_small,mixed,900,0.003,-0.42922165989875793,0.00020112597024517315,nan,0.000982522964477539,0.4888323667236712,False,False
fronto_d1.0,position+conf,cnn_small,mixed,900,0.001,-0.21213005483150482,0.0002708758001630188,nan,0.0007374286651611328,0.4887864242044651,False,False
fronto_d1.0,position+conf,cnn_small,mixed,900,0.0003,-0.15319444239139557,0.00032918296730393413,nan,0.00016546249389648438,0.4888087101635347,False,False
fronto_d1.0,position+conf,cnn_small,mixed,901,0.01,-0.7885615229606628,6.920169890187727e-05,nan,0.001608133316040039,0.4887250989839447,False,False
fronto_d1.0,position+conf,cnn_small,mixed,901,0.003,-0.4345987141132355,4.794003952334418e-05,nan,0.0009927749633789062,0.4888341254518134,False,False
fronto_d1.0,position+conf,cnn_small,mixed,901,0.001,-0.21456192433834076,8.07899862655364e-05,nan,0.000790715217590332,0.48876494764748263,False,False
fronto_d1.0,position+conf,cnn_small,mixed,901,0.0003,-0.14515966176986694,0.00015518788890865918,nan,0.0004715919494628906,0.48575558398449203,False,False
fronto_d1.0,position+conf,cnn_large,clean,900,0.01,-0.7411075830459595,2.3628400138799442e-05,nan,0.0026848316192626953,0.4902378810123183,False,False
fronto_d1.0,position+conf,cnn_large,clean,900,0.003,-0.36125436425209045,0.000398660537936817,nan,0.0041272640228271484,0.4908197998232415,False,False
fronto_d1.0,position+conf,cnn_large,clean,900,0.001,-0.19565735757350922,0.0007289132269263896,nan,0.0020842552185058594,0.4900972692758643,False,False
fronto_d1.0,position+conf,cnn_large,clean,900,0.0003,-0.14477884769439697,0.0007897730068899582,nan,0.001407623291015625,0.489103869307537,False,False
fronto_d1.0,position+conf,cnn_large,clean,901,0.01,-0.3294135630130768,0.0001317243896356264,nan,0.00634455680847168,0.48960993499296146,False,False
fronto_d1.0,position+conf,cnn_large,clean,901,0.003,-0.360745370388031,0.00039346537694620116,nan,0.0019316673278808594,0.49048684785375707,False,False
fronto_d1.0,position+conf,cnn_large,clean,901,0.001,-0.1945580095052719,0.0005755961032292529,nan,0.004063606262207031,0.49005361359418426,False,False
fronto_d1.0,position+conf,cnn_large,clean,901,0.0003,-0.14509496092796326,0.000664767406156271,nan,0.001196146011352539,0.4890735724927119,False,False
fronto_d1.0,position+conf,cnn_large,mixed,900,0.01,-0.6692493557929993,0.00027069109711220883,nan,0.003782510757446289,0.48879190873297185,False,False
fronto_d1.0,position+conf,cnn_large,mixed,900,0.003,-0.3659099340438843,0.0005732303343572025,nan,0.0005698204040527344,0.4890233268120002,False,False
fronto_d1.0,position+conf,cnn_large,mixed,900,0.001,-0.19872230291366577,0.0007445577227243454,nan,0.0010516643524169922,0.48868843522787414,False,False
fronto_d1.0,position+conf,cnn_large,mixed,900,0.0003,-0.148454949259758,0.0006561831373018221,nan,0.000766754150390625,0.4885151362778726,False,False
fronto_d1.0,position+conf,cnn_large,mixed,901,0.01,-0.5754601359367371,0.00018322889324943732,nan,0.002530336380004883,0.48862622896554103,False,False
fronto_d1.0,position+conf,cnn_large,mixed,901,0.003,-0.35323366522789,0.0003877460644577941,nan,0.002950429916381836,0.4885154609399863,False,False
fronto_d1.0,position+conf,cnn_large,mixed,901,0.001,-0.19828777015209198,0.000521134730589459,nan,0.0014491081237792969,0.48865720712903166,False,False
fronto_d1.0,position+conf,cnn_large,mixed,901,0.0003,-0.1481112688779831,0.0005055222528713348,nan,0.0012812614440917969,0.488184022580245,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,900,0.01,-0.31724491715431213,0.00012033749957942272,nan,0.0028171539306640625,0.49092512220157686,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,900,0.003,-0.1482432633638382,0.0002228668875053328,nan,0.0018465518951416016,0.4906237808710343,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,900,0.001,-0.01926078461110592,0.00026403917488916227,nan,0.0005266666412353516,0.49014543900229773,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,900,0.0003,0.046235404908657074,0.00028533555788780334,nan,0.0006721019744873047,0.48931806613777673,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,901,0.01,-0.3232612907886505,0.00010091687083420993,nan,0.008310794830322266,0.491014067247033,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,901,0.003,-0.14816586673259735,8.169945820087938e-05,nan,0.0019712448120117188,0.49026940871790614,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,901,0.001,-0.020492367446422577,5.7820619324274826e-05,nan,0.0022001266479492188,0.48996108082493595,False,False
fronto_d1.0,position+conf_noclip,cnn_small,clean,901,0.0003,0.04900490492582321,0.0001737393113892603,nan,0.0003542900085449219,0.4860652331985769,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,900,0.01,-0.31939321756362915,8.089787375350525e-05,nan,0.0010607242584228516,0.4888599773080306,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,900,0.003,-0.1513480693101883,0.0001721490470683912,nan,0.0007412433624267578,0.4888622522179096,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,900,0.001,-0.02147812955081463,0.00026425700255711473,nan,0.0002155303955078125,0.48879304422708153,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,900,0.0003,0.04331526160240173,0.0003048046488716119,nan,0.00033020973205566406,0.4888087527339294,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,901,0.01,-0.32319706678390503,3.74740305676823e-05,nan,0.0013010501861572266,0.4888567023478832,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,901,0.003,-0.15286806225776672,3.868095158467973e-05,nan,0.0004494190216064453,0.48883076243025636,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,901,0.001,-0.022099053487181664,0.00011083202971463909,nan,0.001146554946899414,0.4887917154564945,False,False
fronto_d1.0,position+conf_noclip,cnn_small,mixed,901,0.0003,0.04593916982412338,0.00014124566340609267,nan,0.0004036426544189453,0.48600526235293384,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,900,0.01,-0.2592753767967224,0.00042319883511305023,nan,0.004805326461791992,0.4890297529020892,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,900,0.003,-0.14342664182186127,0.00040734971145706464,nan,0.0027129650115966797,0.4909615550704541,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,900,0.001,-0.017049971967935562,0.0007321579411158652,nan,0.003097057342529297,0.49014050505052464,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,900,0.0003,0.04673568159341812,0.0007441366293657353,nan,0.0036306381225585938,0.489386324226937,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,901,0.01,-0.2826593518257141,0.00024411752695987357,nan,0.006762981414794922,0.4905687563652345,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,901,0.003,-0.13888421654701233,0.00046464578955410723,nan,0.0046541690826416016,0.4899094856286749,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,901,0.001,-0.01716633141040802,0.000547434722672341,nan,0.003370523452758789,0.4900832720238622,False,False
fronto_d1.0,position+conf_noclip,cnn_large,clean,901,0.0003,0.04679747298359871,0.0007248374924555967,nan,0.0016319751739501953,0.4893111598599202,False,False
fronto_d1.0,position+conf_noclip,cnn_large,mixed,900,0.01,0.027053311467170715,0.6295841838651423,nan,0.000202178955078125,0.0,True,True
fronto_d1.0,position+conf_noclip,cnn_large,mixed,900,0.003,-0.1441478282213211,0.0003211460708768708,nan,0.0006911754608154297,0.4890294782862266,False,False
fronto_d1.0,position+conf_noclip,cnn_large,mixed,900,0.001,-0.01923264004290104,0.0007908520543724037,nan,0.0007507801055908203,0.4887221407745328,False,False
fronto_d1.0,position+conf_noclip,cnn_large,mixed,900,0.0003,0.0453365258872509,0.0005691860346213862,nan,0.0006890296936035156,0.48857942679555477,False,False
fronto_d1.0,position+conf_noclip,cnn_large,mixed,901,0.01,-0.2979792356491089,9.427051483941874e-05,nan,0.0018033981323242188,0.48881234884267116,False,False
fronto_d1.0,position+conf_noclip,cnn_large,mixed,901,0.003,-0.14389938116073608,0.0005233308438999073,nan,0.0010585784912109375,0.4888052663956941,False,False
fronto_d1.0,position+conf_noclip,cnn_large,mixed,901,0.001,-0.019358055666089058,0.0005460157100250363,nan,0.002486705780029297,0.48864645659880285,False,False
fronto_d1.0,position+conf_noclip,cnn_large,mixed,901,0.0003,0.04546922817826271,0.0007311667547810851,nan,0.0009248256683349609,0.48815131973681525,False,False
